"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202490","IT332","DIGITAL CRIME","101","94037","","TBA"," ","Closed","40","40","Statica, Robert","Hybrid","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94037","Hybrid Course<br />https://www.njit.edu/registrar/instructionaldelivery/"
"202490","IT332","DIGITAL CRIME","451","94038","","TBA"," ","Closed","30","30","Patel, Dipesh","Online Newark","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94038","Online Course"
"202490","IT340","INTRO TO SYSTEM ADMINISTRATION","001","94039","TR","11:30 AM - 12:50 PM","CULM LECT 2","Open","80","51","Senesy, Stanley","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94039",""
"202490","IT340","INTRO TO SYSTEM ADMINISTRATION","003","96111","TR","11:30 AM - 12:50 PM"," ","Cancelled","40","0","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96111","Cancelled 04/09/24"
"202490","IT340","INTRO TO SYSTEM ADMINISTRATION","005","94040","WF","10:00 AM - 11:20 AM","CKB 222","Closed","30","30","Giannoglou, Karl","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94040",""
"202490","IT340","INTRO TO SYSTEM ADMINISTRATION","451","94041","","TBA"," ","Closed","30","30","Senesy, Stanley","Online Newark","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94041","Online Course"
"202490","IT340","INTRO TO SYSTEM ADMINISTRATION","453","94042","","TBA"," ","Closed","30","30","Reyes, Logan","Online Newark","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94042","Online Course"
"202490","IT360","GRAPHICS FOR VISUAL EFFECTS","101","94043","W","6:00 PM - 8:50 PM","ECEC 115","Open","60","15","Weiss, Tomer","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94043",""
"202490","IT380","EDUCATIONAL SOFTWARE DESIGN","101","94044","M","6:00 PM - 8:50 PM","GITC 3200","Open","26","12","Spryszynski, Adam","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94044",""
"202490","IT382","USER INTERFACES FOR XR","001","95793","MR","10:00 AM - 11:20 AM","GITC 3200","Open","26","12","Vinnikov, Margarita","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=95793",""
"202490","IT386","3D MODELING AND ANIMATION","101","94045","T","6:00 PM - 8:50 PM","GITC 3200","Open","26","18","Kehoe, Donald","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94045",""
"202490","IT400","INFORMTN TECHNLGY & THE LAW","451","94046","","TBA"," ","Closed","30","30","Garcia, Andrew","Online Newark","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94046","Online Course"
"202490","IT420","COMPUTER SYSTEMS AND NETWORKS","001","94047","MR","11:30 AM - 12:50 PM","GITC 1202","Closed","30","30","Farley, Jennifer","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94047",""
"202490","IT420","COMPUTER SYSTEMS AND NETWORKS","003","94048","MR","1:00 PM - 2:20 PM","GITC 1202","Closed","30","30","Farley, Jennifer","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94048",""
"202490","IT420","COMPUTER SYSTEMS AND NETWORKS","005","94049","TF","10:00 AM - 11:20 AM","GITC 1202","Open","30","23","Farley, Jennifer","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94049",""
"202490","IT420","COMPUTER SYSTEMS AND NETWORKS","007","94050","TF","1:00 PM - 2:20 PM","GITC 1202","Open","30","25","Farley, Jennifer","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94050",""
"202490","IT420","COMPUTER SYSTEMS AND NETWORKS","101","94051","W","6:00 PM - 8:50 PM","GITC 1202","Open","30","22","Grayson, Tanisha","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94051",""
"202490","IT430","ETHICAL HACKING FOR SYS ADMINS","001","94052","TR","2:30 PM - 3:50 PM","GITC 3600","Closed","40","40","Senesy, Stanley","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94052",""
"202490","IT466","3D GAME PROGRAMMING","001","96112","MW","10:00 AM - 11:20 AM","CKB 120","Open","40","10","Kehoe, Donald","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96112",""
"202490","IT485","ST:CLOUD ADMINISTRATION","101","94053","T","6:00 PM - 8:50 PM","TIER 108","Closed","30","30","Giannoglou, Karl","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94053",""
"202490","IT490","SYSTEMS INTEGRATION","001","94054","M","11:30 AM - 12:50 PM","KUPF 203","Closed","40","40","Kehoe, Donald","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94054",""
"202490","IT490","SYSTEMS INTEGRATION","001","94054","W","11:30 AM - 12:50 PM","CKB 106","Closed","40","40","Kehoe, Donald","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94054",""
"202490","IT490","SYSTEMS INTEGRATION","005","96124","TR","10:00 AM - 11:20 AM","GITC 2305","Closed","40","40","Kehoe, Donald","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96124",""
"202490","IT490","SYSTEMS INTEGRATION","101","94055","T","6:00 PM - 8:50 PM","GITC 3600","Closed","40","40","Patel, Dipesh","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94055",""
"202490","IT490","SYSTEMS INTEGRATION","103","94056","R","6:00 PM - 8:50 PM","GITC 3600","Closed","30","30","Patel, Dipesh","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94056",""
"202490","IT491","INFORMTN TECHNLGY CAPSTONE","101","94057","T","6:00 PM - 8:50 PM","WEST LECT 1","Open","90","51","Eljabiri, Osama","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94057",""
"202490","IT491","INFORMTN TECHNLGY CAPSTONE","103","94058","R","6:00 PM - 8:50 PM","WEST LECT 1","Open","60","40","Eljabiri, Osama","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94058",""
"202490","IT491","INFORMTN TECHNLGY CAPSTONE - HONORS","HM1","94059","T","6:00 PM - 8:50 PM","WEST LECT 1","Open","5","3","Eljabiri, Osama","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94059","Honors Course"
"202490","IT491","INFORMTN TECHNLGY CAPSTONE - HONORS","HM3","94060","R","6:00 PM - 8:50 PM","WEST LECT 1","Open","5","2","Eljabiri, Osama","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94060","Honors Course"
"202490","IT610","SYSTEMS ADMINISTRATION","101","94061","T","6:00 PM - 8:50 PM","FMH 207","Open","40","7","Tolboom, Ryan","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94061",""
"202490","IT610","SYSTEMS ADMINISTRATION","851","94062","","TBA"," ","Open","30","8","Tolboom, Ryan","Online Virtual","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94062","Open to Newark and Virtual Campus Students<br />Online Course"
"202490","IT620","WIRELESS NET SECURITY & ADMIN","001","94063","W","11:30 AM - 2:20 PM","TIER 105","Open","34","9","Senesy, Stanley","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94063",""
"202490","IT620","WIRELESS NET SECURITY & ADMIN","851","94064","","TBA"," ","Open","30","11","Senesy, Stanley","Online Virtual","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94064","Open to Newark and Virtual Campus Students<br />Online Course"
